Gene1,Gene2
SOX2,SLC17A9
SOX2,SLC1A5
SOX2,SLC25A4
SOX2,SLC26A10
SOX2,SLC5A11
SOX2,SLC6A8
SOX2,SLC7A3
SOX2,SLC9A6
SOX2,SMAD3
SOX2,SMAD7
SOX2,SMS
SOX2,SNAI1
SOX2,SNHG12
SOX2,SNX1
SOX2,SNX25
SOX2,SOAT1
SOX2,SOCS2
SOX2,SOX15
SOX2,SOX17
SOX2,SOX4
SOX2,SOX7
SOX2,SP8
SOX2,SPARC
SOX2,SPNS2
SOX2,SPP1
SOX2,SPRY2
SOX2,SPRY4
SOX2,SRGN
SOX2,SRI
SOX2,SRM
SOX2,SSBP4
SOX2,ST3GAL6
SOX2,ST5
SOX2,STAG3
SOX2,STARD8
SOX2,STAT4
SOX2,STAT5B
SOX2,STMN1
SOX2,SUSD2
SOX2,SYNE2
SOX2,TAGLN2
SOX2,TAX1BP3
SOX2,TBX3
SOX2,TCEA3
SOX2,TCF12
SOX2,TCF15
SOX2,TCF20
SOX2,TCL1
SOX2,TCN2
SOX2,TDGF1
SOX2,TDH
SOX2,TEAD1
SOX2,TEAD3
SOX2,TEAD4
SOX2,TET2
SOX2,TGIF1
SOX2,TGM1
SOX2,THBD
SOX2,TINAGL1
SOX2,TLE1
SOX2,TMED9
SOX2,TMEM144
SOX2,TMEM150A
SOX2,TMEM231
SOX2,TMSB4X
SOX2,TNS1
SOX2,TOX3
SOX2,TPD52
SOX2,TPM1
SOX2,TPM4
SOX2,TRH
SOX2,TRIB3
SOX2,TRIM13
SOX2,TRIM2
SOX2,TRIP11
SOX2,TRPS1
SOX2,TTC7
SOX2,TUBA4A
SOX2,TUBB6
SOX2,TULP3
SOX2,TXNDC12
SOX2,TXNIP
SOX2,TYRO3
SOX2,UBE2S
SOX2,UBQLN2
SOX2,UCHL1
SOX2,ULK1
SOX2,UPP1
SOX2,USP28
SOX2,USP3
SOX2,USP9X
SOX2,UTF1
SOX2,VAMP8
SOX2,VCAN
SOX2,VEGFA
SOX2,VEZF1
SOX2,VILL
SOX2,VIM
SOX2,WWTR1
SOX2,XRCC5
SOX2,ZBTB10
SOX2,ZDHHC15
SOX2,ZFAND3
SOX2,ZFHX3
SOX2,ZFP296
SOX2,ZFP36L1
SOX2,ZFP42
SOX2,ZFP423
SOX2,ZFP532
SOX2,ZFP91
SOX2,ZFPM1
SOX2,ZHX3
SOX2,ZIC3
SOX2,ZSWIM4
SOX2,ZYX
SUZ12,AHNAK
SUZ12,AIRE
SUZ12,AKT1
SUZ12,AMFR
SUZ12,AMOT
SUZ12,AMOTL2
SUZ12,ANXA2
SUZ12,ANXA5
SUZ12,APP
SUZ12,AQP3
SUZ12,ASS1
SUZ12,AY036118
SUZ12,B2M
SUZ12,BACH2
SUZ12,BARX1
SUZ12,BAZ1A
SUZ12,BMP4
SUZ12,BMPER
SUZ12,BTG2
SUZ12,CALCOCO2
SUZ12,CALD1
SUZ12,CDC5L
SUZ12,CDKN1A
SUZ12,CHCHD10
SUZ12,CITED2
SUZ12,CLIC1
SUZ12,CNN2
SUZ12,COBL
SUZ12,CRYAB
SUZ12,CSF1
SUZ12,CSRP1
SUZ12,CUBN
SUZ12,DAB2
SUZ12,DKK1
SUZ12,DUSP6
SUZ12,ELF4
SUZ12,ENAH
SUZ12,ESRRB
SUZ12,ETS1
SUZ12,FABP3
SUZ12,FBXO15
SUZ12,FLRT3
SUZ12,FN1
SUZ12,FOSL2
SUZ12,FOXP1
SUZ12,GABARAPL2
SUZ12,GATA6
SUZ12,GHR
SUZ12,GJB3
SUZ12,GLIPR1
SUZ12,GLIPR2
SUZ12,GLS
SUZ12,GNAS
SUZ12,GNG2
SUZ12,GRB10
SUZ12,GSN
SUZ12,HIST1H2AI
SUZ12,HIST1H2BN
SUZ12,HKDC1
SUZ12,HMGA2
SUZ12,HS3ST1
SUZ12,HSF2BP
SUZ12,HTRA1
SUZ12,ID2
SUZ12,IDI1
SUZ12,IFITM1
SUZ12,ILK
SUZ12,IRF4
SUZ12,ITGAV
SUZ12,JAM2
SUZ12,JUN
SUZ12,KCNG1
SUZ12,KLB
SUZ12,KLF2
SUZ12,KLF4
SUZ12,KLF6
SUZ12,KRT18
SUZ12,KRT19
SUZ12,KRT8
SUZ12,LAMA1
SUZ12,LAPTM5
SUZ12,LOXL2
SUZ12,LRRC2
SUZ12,LY6G6E
SUZ12,MAML3
SUZ12,MANBA
SUZ12,MARCKS
SUZ12,MEG3
SUZ12,MOV10
SUZ12,MSC
SUZ12,MT1
SUZ12,MYBL2
SUZ12,MYC
SUZ12,MYLPF
SUZ12,MYO1C
SUZ12,NANOG
SUZ12,NFATC2IP
SUZ12,NME2
SUZ12,NPHS1
SUZ12,NPL
SUZ12,NR0B1
SUZ12,NR1H2
SUZ12,NRG2
SUZ12,OTX2
SUZ12,PARVA
SUZ12,PAWR
SUZ12,PFKP
SUZ12,PHLDB2
SUZ12,PITX2
SUZ12,PLAG1
SUZ12,PLK2
SUZ12,PLOD2
SUZ12,POU4F1
SUZ12,PXDN
SUZ12,RAPGEF3
SUZ12,RBMS1
SUZ12,RDM1
SUZ12,RHOX5
SUZ12,RHOX6
SUZ12,RIAN
SUZ12,RPL39L
SUZ12,RPP25
SUZ12,RRAS2
SUZ12,S100A6
SUZ12,SALL4
SUZ12,SATB2
SUZ12,SERPINH1
SUZ12,SETD7
SUZ12,SFMBT2
SUZ12,SIDT2
SUZ12,SKIL
SUZ12,SOAT1
SUZ12,SORD
SUZ12,SOX4
SUZ12,SOX7
SUZ12,SPP1
SUZ12,SRGN
SUZ12,STAT5A
SUZ12,SUN1
SUZ12,TAGLN2
SUZ12,TBX3
SUZ12,TCF12
SUZ12,TCL1
SUZ12,TET2
SUZ12,TGFB1I1
SUZ12,TIMP2
SUZ12,TPM4
SUZ12,TRIB3
SUZ12,TSPAN9
SUZ12,TUBB6
SUZ12,ULK1
SUZ12,UPP1
SUZ12,USP9X
SUZ12,VCAN
SUZ12,VIM
SUZ12,WWTR1
SUZ12,YAF2
SUZ12,ZEB1
SUZ12,ZYX
TBX3,ACP6
TBX3,ADAM23
TBX3,AES
TBX3,AHNAK
TBX3,AIRE
TBX3,AKR1B8
TBX3,AKT1
TBX3,AMOTL2
TBX3,ANXA2
TBX3,ANXA5
TBX3,APP
TBX3,AQP3
TBX3,ATP1B1
TBX3,B2M
TBX3,BASP1
TBX3,BMP4
TBX3,BTG2
TBX3,CALCOCO2
TBX3,CALD1
TBX3,CAR2
TBX3,CAR4
TBX3,CITED2
TBX3,CLDN6
TBX3,CLIC1
TBX3,CNN2
TBX3,COBL
TBX3,COL4A2
TBX3,COMMD3
TBX3,COX7A1
TBX3,CSF1
TBX3,CTH
TBX3,DDAH2
TBX3,DEK
TBX3,E2F2
TBX3,EGR1
TBX3,ELL2
TBX3,ELL3
TBX3,EMP2
TBX3,EPHA4
TBX3,ETV4
TBX3,FABP3
TBX3,FXYD6
TBX3,GBX2
TBX3,GCLM
TBX3,GJA1
TBX3,GJB3
TBX3,GLIPR2
TBX3,GNG10
TBX3,GNG2
TBX3,GPX3
TBX3,GRB10
TBX3,GSN
TBX3,H1F0
TBX3,HES1
TBX3,HES6
TBX3,HMGXB4
TBX3,ICAM1
TBX3,ID2
TBX3,ID3
TBX3,IFRD1
TBX3,IGFBP2
TBX3,ILDR1
TBX3,KDELR3
TBX3,KIT
TBX3,KRT18
TBX3,KRT19
TBX3,KRT42
TBX3,KRT8
TBX3,LASP1
TBX3,LEFTY1
TBX3,LEFTY2
TBX3,LGALS3
TBX3,LIFR
TBX3,LMO4
TBX3,LY6G6E
TBX3,MANBA
TBX3,MAPK13
TBX3,MARCKS
TBX3,MME
TBX3,MRAS
TBX3,MSC
TBX3,MYH9
TBX3,MYLPF
TBX3,NFATC3
TBX3,NOTCH2
TBX3,NOTCH4
TBX3,NSMAF
TBX3,NUPR1
TBX3,OTX2
TBX3,PA2G4
TBX3,PARVA
TBX3,PCOLCE
TBX3,PCSK6
TBX3,PDPN
TBX3,PFKP
TBX3,PGA5
TBX3,PHF20
TBX3,PITX2
TBX3,PLA2G1B
TBX3,PLK2
TBX3,PLOD1
TBX3,POLE4
TBX3,POLR3F
TBX3,PROS1
TBX3,PRSS35
TBX3,PXDN
TBX3,RAPGEF3
TBX3,RASGRP2
TBX3,RBMS1
TBX3,REV1
TBX3,RHOX5
TBX3,RHOX6
TBX3,RMND5B
TBX3,RNF157
TBX3,RNF6
TBX3,RPP25
TBX3,RPS6KA6
TBX3,SATB1
TBX3,SCMH1
TBX3,SERPINB6C
TBX3,SIRT1
TBX3,SKIL
TBX3,SLC17A9
TBX3,SLC25A36
TBX3,SLC38A2
TBX3,SOX15
TBX3,SPARC
TBX3,SPP1
TBX3,STAG3
TBX3,STMN1
TBX3,TAF9
TBX3,TCL1
TBX3,TEAD3
TBX3,TET2
TBX3,TPI1
TBX3,TPM1
TBX3,TPM4
TBX3,TUBB2B
TBX3,TUBB6
TBX3,UBQLN2
TBX3,VEGFA
TBX3,ZFP423
TBX3,ZFP57
TCEA3,AI506816
TCEA3,AY036118
TCEA3,CDH6
TCEA3,CMKLR1
TCEA3,CRABP2
TCEA3,CUBN
TCEA3,CUX2
TCEA3,DKK1
TCEA3,EIF4A-PS4
TCEA3,EMX2
TCEA3,EOMES
TCEA3,EPAS1
TCEA3,ESRRB
TCEA3,FOXA2
TCEA3,GTF3C1
TCEA3,HEY2
TCEA3,HIF3A
TCEA3,HIST1H1D
TCEA3,HSPG2
TCEA3,NME2
TCEA3,PLXNA1
TCEA3,POU4F2
TCEA3,SALL4
TCEA3,SOX7
TCEA3,TAF1
TCEA3,TEAD1
TCEA3,TINAGL1
TCEA3,ZBTB38
TCEA3,ZDHHC15
TCF7L2,2200002D01RIK
TCF7L2,AFF1
TCF7L2,AIRE
TCF7L2,AMOT
TCF7L2,APBB1
TCF7L2,APP
TCF7L2,CDKN1A
TCF7L2,CPM
TCF7L2,DDAH2
TCF7L2,DMRT1
TCF7L2,ETS1
TCF7L2,FGF10
TCF7L2,FOXA2
TCF7L2,FRMD4A
TCF7L2,FXYD6
TCF7L2,GABBR1
TCF7L2,GATA6
TCF7L2,GJB3
TCF7L2,GLIPR2
TCF7L2,GLS
TCF7L2,GPRC5C
TCF7L2,GTF2A1L
TCF7L2,HABP2
TCF7L2,HES1
TCF7L2,ID2
TCF7L2,ID3
TCF7L2,ID4
TCF7L2,IRF1
TCF7L2,LAMA1
TCF7L2,LAPTM5
TCF7L2,LDHB
TCF7L2,LHX2
TCF7L2,LY6G6E
TCF7L2,NFKBIA
TCF7L2,NR5A2
TCF7L2,PDGFA
TCF7L2,PDPN
TCF7L2,POU6F1
TCF7L2,PRDM1
TCF7L2,PROX1
TCF7L2,PSME2
TCF7L2,RLIM
TCF7L2,SFI1
TCF7L2,SNAI1
TCF7L2,TGFBR3
TCF7L2,TGM1
TCF7L2,THBD
TCF7L2,TNS4
TCF7L2,TOX3
TCF7L2,TRH
TCF7L2,TTC7
TCF7L2,VIM
TCF7L2,WWTR1
TCF7L2,XAF1
TCF7L2,ZFP36L1
ZFAND3,CREB5
ZFAND3,ELF4
ZFAND3,ESRRB
ZFAND3,GATA6
ZFAND3,HEY2
ZFAND3,HKDC1
ZFAND3,LIMCH1
ZFAND3,POU4F2
ZFAND3,RUNX3
ZFAND3,THBD
ZFAND3,TNS4
ZFP281,AARS
ZFP281,ACP6
ZFP281,AKR1B3
ZFP281,ALDH2
ZFP281,AMOTL2
ZFP281,ANK
ZFP281,APP
ZFP281,ARHGAP29
ZFP281,ARNTL
ZFP281,ASS1
ZFP281,ATF4
ZFP281,BUB1B
ZFP281,CALD1
ZFP281,CALR
ZFP281,CAR4
ZFP281,CBX7
ZFP281,CCND3
ZFP281,CCNE1
ZFP281,CHD7
ZFP281,CITED2
ZFP281,CLDN6
ZFP281,CNDP2
ZFP281,COBL
ZFP281,COL4A2
ZFP281,COTL1
ZFP281,CRABP2
ZFP281,CRTAP
ZFP281,CTH
ZFP281,CTNNAL1
ZFP281,DCTPP1
ZFP281,DPPA2
ZFP281,DPPA4
ZFP281,EIF2S2
ZFP281,ELOVL6
ZFP281,FAHD2A
ZFP281,FOXJ3
ZFP281,FXYD6
ZFP281,GJA1
ZFP281,GNAS
ZFP281,GOT1
ZFP281,HMGA2
ZFP281,HNF4A
ZFP281,HNRNPAB
ZFP281,HSPB1
ZFP281,IGFBP2
ZFP281,ITPK1
ZFP281,JAM2
ZFP281,JARID2
ZFP281,KHDRBS1
ZFP281,KLF4
ZFP281,LAMP2
ZFP281,LDHB
ZFP281,LY6E
ZFP281,MANBA
ZFP281,MAPK11
ZFP281,MARCKS
ZFP281,MCM2
ZFP281,MCM3
ZFP281,MCM6
ZFP281,MEG3
ZFP281,MPZL2
ZFP281,MRAS
ZFP281,MTHFD2
ZFP281,MYBBP1A
ZFP281,MYH9
ZFP281,MYLPF
ZFP281,NOP56
ZFP281,NR0B1
ZFP281,NUPR1
ZFP281,PARP1
ZFP281,PAWR
ZFP281,PCBP2
ZFP281,PCNA
ZFP281,PDCD4
ZFP281,PDPN
ZFP281,PFKP
ZFP281,PIAS3
ZFP281,PLA2G1B
ZFP281,PMM1
ZFP281,POLR1C
ZFP281,PRPS2
ZFP281,PURA
ZFP281,RBMS1
ZFP281,RDM1
ZFP281,RPL39L
ZFP281,RRM2
ZFP281,RUVBL1
ZFP281,SATB1
ZFP281,SETD7
ZFP281,SLC6A8
ZFP281,SLC7A5
ZFP281,SMS
ZFP281,SOAT1
ZFP281,SOD1
ZFP281,SOX4
ZFP281,TADA3
ZFP281,TAF6
ZFP281,TAX1BP3
ZFP281,TCEA3
ZFP281,TINAGL1
ZFP281,TPM4
ZFP281,UBE2S
ZFP281,UCHL1
ZFP281,UPP1
ZFP281,UTF1
ZFP281,VAMP8
ZFP281,VEZF1
ZFP281,VILL
ZFP281,XRCC5
ZFP281,ZFHX3
ZFP281,ZYX
ZFP42,ALDH2
ZFP42,CCND2
ZFP42,CLCN5
ZFP42,CRYAB
ZFP42,EPHA4
ZFP42,ETS1
ZFP42,FLRT3
ZFP42,FOSL2
ZFP42,FXYD6
ZFP42,KRT8
ZFP42,LPCAT1
ZFP42,LRRK1
ZFP42,MARCKS
ZFP42,MBD2
ZFP42,MDM2
ZFP42,NFIA
ZFP42,NFKB2
ZFP42,NRIP1
ZFP42,OBSL1
ZFP42,PAX6
ZFP42,RAB3IL1
ZFP42,SHROOM3
ZFP42,SOX4
ZFP42,STT3A
ZFP42,TGFB1I1
ZFP42,TOX3
ZFP42,TWIST1
ZFP42,WDFY1
ZFP42,ZEB2
ZFP42,ZFHX3
