Gene1	Gene2	EdgeWeight
CTNNB1	NRP2	0.012534590438008308
TRIM28	TFDP1	0.012529770843684672
CTNNB1	ELOVL2	0.012529037892818451
CTNNB1	SMARCD3	0.01252708025276661
NANOG	SORL1	0.012525382451713085
CTNNB1	GPC6	0.012523286044597626
TRIM28	NLGN4X	0.012520247139036655
CTNNB1	CDCA2	0.012519518844783306
EOMES	CYP26A1	0.012519441545009613
CTNNB1	ITGA6	0.012519207783043385
CTNNB1	MAGI3	0.012518989853560923
CTNNB1	DNAJB14	0.012518338859081268
TRIM28	MRPS30	0.012518235482275486
CTNNB1	GABRB2	0.012515797279775144
TP53	MCM4	0.012515058740973473
TP53	EWSR1	0.012514170259237291
CTNNB1	SRC	0.012513668276369572
CTNNB1	DAAM1	0.012512939050793648
CTNNB1	MMP16	0.012512121349573135
POU5F1	KHSRP	0.012507783249020576
POU5F1	AGPAT5	0.012502357363700868
POU5F1	ARID3B	0.012500215321779251
CTNNB1	VWA5A	0.012499766424298286
NANOG	USP44	0.01249562203884125
CTNNB1	ANKZF1	0.012495133094489573
TP53	FUBP1	0.012491765432059765
NANOG	KIF21A	0.012491214089095592
PRDM1	GATM	0.012490359134972095
CTNNB1	ZNF142	0.012487685307860373
CTNNB1	ATP11B	0.012482122518122194
NANOG	APBB2	0.012480896897614002
TP53	SUPT7L	0.012476178817451
CTNNB1	CHAF1A	0.012474696151912212
CTNNB1	PHB2	0.012471284717321396
CTNNB1	PA2G4	0.012471119873225687
CTNNB1	GRHL2	0.0124689768999815
CTNNB1	FBXO5	0.012466148473322392
TRIM28	SALL2	0.012463441118597984
POU5F1	IRF1	0.012461935169994831
TP53	PFKFB2	0.012460206635296343
JUND	CYP1B1	0.01245699543505907
CTNNB1	TLE1	0.012454576790332794
NANOG	HNRNPK	0.012452266179025171
NANOG	ITPR2	0.012452119961380959
TRIM28	HOMER1	0.01244982238858938
TRIM28	E2F3	0.012446412816643715
CTNNB1	ESCO2	0.012443219311535358
NANOG	RFXANK	0.012443107552826405
CTNNB1	ID1	0.01244098600000143
CTNNB1	TRIP13	0.012438048608601092
TRIM28	PHB2	0.012431371957063677
CTNNB1	TEAD1	0.012425381690263748
NANOG	RRAS2	0.01242089457809925
CTNNB1	NUCB2	0.012419801205396652
CTNNB1	SNX16	0.012418876402080059
TP53	STC1	0.0124171432107687
TRIM28	POLR2F	0.012416440062224863
CTNNB1	LPGAT1	0.0124138742685318
NANOG	EWSR1	0.012413635849952698
CTNNB1	BHLHE40	0.01240999810397625
POU5F1	ZNF585B	0.012400017119944096
CTNNB1	DECR1	0.012399813160300257
TRIM28	MSX1	0.01239765714854002
CTNNB1	KIF21A	0.012394865974783896
TRIM28	PARP1	0.012392651289701462
PRDM1	STC1	0.012388099916279316
CTNNB1	FLRT3	0.012386242859065531
POU5F1	BAMBI	0.012385377660393715
TRIM28	NONO	0.012384356930851936
CTNNB1	MRPS35	0.012383504770696165
NANOG	PRDM14	0.01238278578966856
CTNNB1	DDHD2	0.012379760853946207
CTNNB1	TRIP11	0.012378001585602759
TRIM28	CUX1	0.012377739883959292
CTNNB1	TDP2	0.012374527752399445
TP53	CRX	0.012373595498502254
TRIM28	UBTF	0.012371497228741646
POU5F1	MCM4	0.01237010583281517
CTNNB1	ILF2	0.012368886731565
NANOG	GCA	0.012368077412247658
CTNNB1	DKK4	0.012366843409836292
TP53	GPC3	0.012366670183837414
CTNNB1	SNX14	0.012365528382360935
CTNNB1	THAP9	0.012365516275167463
TRIM28	SNX18	0.01236154232174158
TRIM28	BAMBI	0.012360861524939535
CTNNB1	SPIB	0.012360156513750551
TP53	ZKSCAN1	0.012359580025076866
CTNNB1	DEDD2	0.012359150685369968
EOMES	PITX2	0.012357800267636776
CTNNB1	ZBTB38	0.012357614934444427
TP53	SMAD2	0.012357562780380249
POU5F1	MAFF	0.0123567758128047
CTNNB1	TFDP1	0.012356187216937542
CTNNB1	NUP35	0.012354773469269277
NANOG	YBX1	0.012352696619927885
POU5F1	PTPRZ1	0.01235008519142866
CTNNB1	FLI1	0.012347694486379623
TP53	RBBP4	0.012347287498414516
CTNNB1	PIK3R5	0.012346635572612286
CTNNB1	GPSM2	0.012344314716756344
POU5F1	DMBX1	0.012338937260210514
JUND	TP53	0.012338215485215187
CTNNB1	KLHL12	0.012337462976574898
CTNNB1	SOX2	0.012334639206528664
CTNNB1	RNF138	0.012333499267697334
TRIM28	STAT3	0.012332588434219359
TP53	ARID3B	0.012331980280578136
NANOG	THY1	0.01232761237770319
CTNNB1	DCAF6	0.01232636161148548
TRIM28	HELZ	0.012325664982199669
TP53	CCND1	0.012324786745011806
TP53	HMGA1	0.012324057519435884
NANOG	TRIM28	0.012322410941123962
NANOG	PROM1	0.012321011163294315
NANOG	POLR2G	0.012320753186941149
JUND	GABRB2	0.012312643229961395
NANOG	MED14	0.012311243452131748
POU5F1	HNRNPK	0.012310897931456566
NANOG	KDM6A	0.012309454381465912
CTNNB1	ATG4C	0.01230764854699373
TRIM28	DPYSL3	0.012301103211939337
TP53	NPM1	0.012300774455070496
POU5F1	GATA3	0.012299948371946812
TP53	CDCA7L	0.012299129739403723
TP53	PRPS2	0.012298638001084328
TRIM28	FUS	0.012297741137444971
CTNNB1	ANKMY2	0.012293062172830105
NANOG	STK38L	0.01229273434728384
TRIM28	JUND	0.012292674742639065
CTNNB1	FOXJ2	0.012291313149034977
NANOG	TCF7L1	0.012288186699151993
TRIM28	MCM4	0.012288138270378113
TP53	CBFA2T2	0.012287421151995659
CTNNB1	NFATC1	0.012284216471016407
PRDM1	S1PR3	0.012284198775887491
CTNNB1	CSRP2	0.012284175492823124
CTNNB1	MXI1	0.012283601798117159
TRIM28	CHAF1A	0.012283227406442164
NANOG	EMB	0.012278385460376741
POU5F1	SLC35F1	0.012277817353606224
CTNNB1	EEF1A1	0.01227629091590643
TRIM28	PA2G4	0.01227603666484356
NANOG	PSIP1	0.012273249216377735
POU5F1	ZNF589	0.012271544896066187
NANOG	SH3BGRL	0.012271185405552387
CTNNB1	RBBP8	0.012261391617357729
TRIM28	CTBP1	0.012261352501809595
CTNNB1	LRR1	0.012259296141564846
TRIM28	BRWD1	0.012257629074156284
POU5F1	FST	0.012256419286131859
CTNNB1	MPHOSPH9	0.012253795750439169
PRDM1	PTGR1	0.012252070009708405
POU5F1	ETV1	0.012251072563230991
CTNNB1	AEBP1	0.012250741943717005
CTNNB1	PELI2	0.012250087223947048
TRIM28	POLR2I	0.012248088605701923
CTNNB1	ZHX3	0.012245871126651764
NANOG	PPP1R9A	0.012244071811437609
CTNNB1	RIOK1	0.012240379117429256
POU5F1	PARP1	0.012239397503435612
CTNNB1	KLF6	0.012237624265253544
NANOG	ZNF589	0.01223652809858322
TP53	POU2F1	0.012236300855875015
TRIM28	TRIP13	0.012235062196850777
EOMES	TRDN	0.01223393063992262
CTNNB1	MIA3	0.012233033776283264
NANOG	AES	0.012231715954840185
TP53	LRAT	0.012231623753905295
TP53	POLR2H	0.012231274507939816
CTNNB1	E2F7	0.012229902669787409
POU5F1	HNRNPAB	0.012226245366036892
PRDM1	ABCA1	0.012225315906107427
CTNNB1	ELL2	0.012223402969539164
TRIM28	MXD4	0.01222115755081177
CTNNB1	PCDH10	0.012220514938235285
CTNNB1	PHLDB2	0.012220064178109169
CTNNB1	VAMP7	0.0122165372595191
CTNNB1	IRF1	0.012214834801852705
TP53	POLR2A	0.012214011512696743
CTNNB1	CCNB2	0.012208654545247557
PRDM1	TRDN	0.012205342762172222
TRIM28	TEX10	0.012205161154270172
TP53	FOXK1	0.012199721299111843
POU5F1	RRAS2	0.012199165299534798
TRIM28	SNRPD1	0.012199104763567448
TP53	PHC1	0.012195191346108912
NANOG	RBM14	0.012191470712423323
CTNNB1	WDR5	0.01219087466597557
POU5F1	ZHX3	0.012190607376396656
TP53	PA2G4	0.012190318666398524
TP53	PDCD4	0.012184214778244495
TP53	IRF1	0.0121822664514184
NANOG	PAWR	0.012182018719613552
JUND	MAFG	0.012181740254163742
POU5F1	UTP15	0.012180041521787643
JUND	CUX1	0.012178510427474977
NANOG	ZFP42	0.01217700820416212
CTNNB1	PNPLA8	0.012174108065664768
NANOG	GPC3	0.012174000963568687
POU5F1	LMX1B	0.01217399351298809
NANOG	E2F3	0.0121728777885437
EOMES	FREM1	0.012172719463706015
CTNNB1	YAF2	0.012170935980975628
POU5F1	STAT2	0.012169701047241688
TRIM28	HIST1H1B	0.012168328277766705
TP53	XRCC5	0.0121593838557601
TRIM28	ZNF589	0.012159079313278198
PRDM1	CCKBR	0.012158116325736046
POU5F1	CYP1B1	0.012157800607383251
EOMES	CHL1	0.012156621553003788
TP53	POLR2I	0.012154624797403812
NANOG	KHSRP	0.01215447299182415
EOMES	BHLHE40	0.012154446914792059
TP53	SMARCD1	0.012153786607086658
CTNNB1	RUVBL1	0.012153496965765951
CTNNB1	ZBTB2	0.012152483686804771
CTNNB1	CDK6	0.012146130204200743
TP53	FARSB	0.012144594453275205
NANOG	POU2F1	0.012141856364905834
POU5F1	FOXN3	0.012138109654188156
JUND	HLA-DRB1	0.01213747635483742
TP53	ZNF280B	0.012137258425354958
TRIM28	MYBBP1A	0.012136840261518957
TP53	TRIP13	0.012134600430727005
POU5F1	HMGN2	0.012131208553910255
JUND	DKK1	0.01212923228740692
CTNNB1	FBXO28	0.01212912052869797
CTNNB1	COL5A1	0.012128048576414585
NANOG	NFE2L3	0.012125476263463495
CTNNB1	RUVBL2	0.012122167274355888
TP53	SPIB	0.012120902538299559
NANOG	STAT3	0.012114584445953371
TP53	TRAF6	0.012114123441278934
PRDM1	ST8SIA4	0.012111245654523373
NANOG	LRRCC1	0.01211059745401144
CTNNB1	ATP2B4	0.012109058909118177
TRIM28	NPM1	0.012103624641895294
TRIM28	SAP18	0.012099910527467728
TRIM28	ETV1	0.01209956221282482
TRIM28	SNRPB	0.01209835149347782
POU5F1	TRIP6	0.012093908153474331
TRIM28	SFRP2	0.012093868106603622
PRDM1	CPE	0.012092250399291515
POU5F1	REL	0.012092171236872671
TRIM28	CXXC1	0.012091384269297123
TRIM28	PPARA	0.0120895029976964
CTNNB1	NCAPG	0.012086883187294006
CTNNB1	GPR83	0.012084413319826126
CTNNB1	RSPO3	0.012082949280738829
NANOG	POLR3G	0.01208091713488102
TP53	MCM7	0.012079497799277306
POU5F1	CRX	0.01207626424729824
CTNNB1	ZNF8	0.012074661441147327
CTNNB1	SOX5	0.012072997167706491
TP53	APEX1	0.01207215152680874
TRIM28	WDR5	0.012070909142494202
CTNNB1	PRIM1	0.012070274911820887
CTNNB1	PLK1	0.012068396434187887
POU5F1	PMAIP1	0.0120654609054327
POU5F1	ZNF160	0.012057160958647728
CTNNB1	TMSB15B	0.012055770494043829
TRIM28	SMAD6	0.01205451413989067
TP53	MCM3	0.012053443118929865
CTNNB1	ZNF219	0.01205252856016159
NANOG	SF1	0.012052079662680626
JUND	TRIM28	0.012047343887388706
JUND	HDGF	0.01204718742519617
PRDM1	FREM1	0.012045997194945812
TRIM28	DEK	0.012045364826917648
CTNNB1	TGFB1	0.012042113579809666
POU5F1	SNRPD1	0.012040909379720688
TP53	RUVBL2	0.012039940804243088
POU5F1	ZRANB2	0.01203820388764143
NANOG	GLDC	0.01203819178044796
CTNNB1	SPPL2A	0.012037612497806549
CTNNB1	WLS	0.01203688234090805
CTNNB1	RFPL2	0.012035060673952104
PRDM1	MATN3	0.012032737024128435
TRIM28	NANOG	0.012032131664454935
TRIM28	NRIP1	0.012031841091811657
CTNNB1	GTF2H2	0.01203010231256485
CTNNB1	WDHD1	0.01202980522066355
TP53	MED14	0.012027550488710405
NANOG	SOX4	0.01202515419572592
CTNNB1	CRABP2	0.012025031261146069
POU5F1	HNRNPD	0.012024524621665478
NANOG	SLC19A2	0.012023563496768476
TP53	XRCC6	0.01202219445258379
POU5F1	SF1	0.01201916951686144
POU5F1	ALYREF	0.012018492445349692
CTNNB1	ZNF30	0.01201790664345026
EOMES	EPB41L3	0.012017404660582542
JUND	CITED2	0.012011410668492315
POU5F1	ENO1	0.01200858224183321
NANOG	COL4A6	0.012008103542029858
NANOG	ALYREF	0.01200808398425579
NANOG	SLC39A8	0.012004121206700802
NANOG	ANXA3	0.012002227827906609
CTNNB1	ZNF83	0.011999133974313736
TP53	CSDE1	0.011990434490144251
TP53	NLGN4X	0.011988574638962746
CTNNB1	ASXL1	0.011987892910838129
CTNNB1	STIM2	0.011985795572400091
TRIM28	NUSAP1	0.011984595097601414
POU5F1	POLR2F	0.01198433618992567
POU5F1	EWSR1	0.01198324654251337
TRIM28	ETV4	0.011983226984739305
TP53	UHRF1	0.011981264688074587
CTNNB1	MCM7	0.011980208568274977
TRIM28	SFPQ	0.011977863498032093
CTNNB1	TWIST1	0.011972288601100443
CTNNB1	LIMCH1	0.011965109035372734
TP53	YBX1	0.0119636794552207
TRIM28	GTF3C4	0.011963444761931894
CTNNB1	CRX	0.01196232810616493
NANOG	CALB1	0.011961967684328556
NANOG	PMAIP1	0.011960485018789768
NANOG	POLR1B	0.01196004543453455
CTNNB1	DNA2	0.011959138326346874
CTNNB1	NXT2	0.011956609785556791
NANOG	MIF	0.01195556577295065
NANOG	CBX3	0.011951537802815436
TRIM28	APEX1	0.011949000880122185
TP53	RRAS2	0.011947919614613056
TRIM28	MED16	0.011947616934776306
TP53	SLC35F1	0.011944444850087166
NANOG	ZNF764	0.011944282799959184
CTNNB1	LRIG3	0.011943908408284187
POU5F1	MED14	0.011943368241190909
TRIM28	UPF2	0.01194295473396778
CTNNB1	RAI14	0.01194158848375082
NANOG	ABCA1	0.011941483244299887
JUND	COL1A2	0.011939523741602898
TRIM28	POLR3G	0.01193937286734581
TRIM28	DNMT3B	0.011937703005969523
TP53	SNRPD1	0.011935743503272532
NANOG	TFE3	0.011933689936995506
CTNNB1	NOL11	0.011933273635804651
TRIM28	NTS	0.011930447071790695
TP53	ZNF471	0.011930105276405813
TRIM28	DNMT3A	0.011929936707019806
TRIM28	PLK1	0.011929932981729507
CTNNB1	CLGN	0.01192979235202074
POU5F1	TRIM27	0.011929759755730629
CTNNB1	REV3L	0.01192917488515377
CTNNB1	SOX17	0.011928600259125231
TRIM28	DPF2	0.011923851445317268
TP53	GLMN	0.011923102661967278
CTNNB1	CXXC1	0.011922406032681463
TP53	PRDM1	0.011922235600650309
TP53	RAI14	0.011922104284167291
CTNNB1	POLB	0.01192171685397625
JUND	ARID3B	0.011920801363885404
CTNNB1	ETV7	0.011920133605599405
POU5F1	NPM1	0.011917820200324059
NANOG	CA14	0.011913655325770378
POU5F1	POLR2I	0.011911497451364994
TRIM28	FOXK1	0.01190556213259697
TRIM28	LIMD1	0.01190190389752388
TRIM28	RUVBL2	0.011901489458978176
CTNNB1	LGR4	0.011900655925273895
NANOG	HNRNPD	0.011896473355591295
TRIM28	AK4	0.011895359493792057
NANOG	FUBP1	0.011893022805452349
TP53	RBFOX2	0.011891147121787071
CTNNB1	NUP54	0.011890108697116377
CTNNB1	NFE2L3	0.011888885870575905
JUND	SERPINE2	0.011888797394931316
TP53	STAT3	0.011885611340403557
CTNNB1	EOMES	0.011884260922670364
NANOG	TRIM33	0.011882641352713108
PRDM1	CAMK2D	0.011879593133926392
CTNNB1	BAMBI	0.011879466474056244
NANOG	MCM4	0.01187929231673479
TRIM28	SERPINE2	0.01187823060899973
CTNNB1	KAT6A	0.011874809861183168
TP53	MLLT6	0.011872711591422558
JUND	ST8SIA4	0.01187006663531065
CTNNB1	CDCA8	0.011869542300701141
TRIM28	SUPT7L	0.011869296431541445
CTNNB1	TRAPPC8	0.011868775822222231
POU5F1	CTNNB1	0.011867586523294449
TP53	SLA2	0.011867246590554714
TP53	GABRB3	0.011866471730172634
TP53	DNAJC2	0.011865532957017422
TP53	ABLIM1	0.0118621401488781
TP53	SRSF10	0.011859867721796036
JUND	ANKRD1	0.011857077479362488
CTNNB1	TTC27	0.01185636967420578
NANOG	SLA2	0.011853274889290331
TP53	SMARCC1	0.01185243483632803
NANOG	PLAGL2	0.011851759627461432
CTNNB1	RGPD2	0.01185125019401312
NANOG	NTS	0.01185083482414484
POU5F1	PRDM14	0.01184898242354393
NANOG	EEF1A1	0.01184854842722416
POU5F1	SAP18	0.011846927925944328
CTNNB1	TMEM38B	0.011845145374536514
JUND	PCDH10	0.011844529770314692
CTNNB1	SPP1	0.01184395607560873
TP53	CNBP	0.011843283660709858
EOMES	BAMBI	0.011842580512166023
CTNNB1	SEMA3E	0.011841004714369774
TP53	CUX1	0.011840385384857656
CTNNB1	ISCA1	0.011840183287858965
TP53	PATZ1	0.011839063838124277
TP53	MCM6	0.011837770231068134
NANOG	PATZ1	0.011832804419100285
CTNNB1	MYBBP1A	0.011830728501081468
NANOG	SPP1	0.01182794664055109
POU5F1	POLR2K	0.01182778365910053
CTNNB1	CCNA2	0.011827428825199604
POU5F1	EEF1A1	0.01182718388736248
CTNNB1	SLC19A2	0.011825338006019592
CTNNB1	CPVL	0.011824552901089191
TRIM28	WWTR1	0.011823834851384165
CTNNB1	BTF3	0.011820167303085329
TP53	EEF1A1	0.011818830855190754
POU5F1	KIF21A	0.01181719359010458
POU5F1	RNPS1	0.011817116290330887
NANOG	SKIL	0.011816482059657574
TP53	PRDM14	0.011816147714853287
TRIM28	LRAT	0.011811605654656887
CTNNB1	BCL11B	0.011810981668531895
NANOG	PBX1	0.011810512281954287
NANOG	RNPS1	0.01181026641279459
CTNNB1	CER1	0.01180921122431755
TP53	HCFC1	0.01180814579129219
GATA3	MSX1	0.011807195842266084
JUND	LMX1B	0.011806655675172806
CTNNB1	KIF23	0.011806017719209194
TP53	ST8SIA4	0.011804157868027687
TRIM28	AFF4	0.011802522465586662
NANOG	ID3	0.011802158318459988
NANOG	MRPS35	0.01180110778659582
TP53	SNRPB	0.011800093576312063
TRIM28	MYBL2	0.011800012551248074
CTNNB1	BLM	0.011796401813626291
TP53	BTBD10	0.011796180158853531
CTNNB1	SENP7	0.011795722879469395
TP53	GTF3C4	0.011794610880315306
TRIM28	NOC3L	0.011794309131801128
NANOG	GINS2	0.0117937121540308
POU5F1	CLDN10	0.011792421340942385
TP53	FN1	0.011790940538048744
NANOG	TMEM47	0.011789831332862377
NANOG	SRSF1	0.011789381504058838
TRIM28	GATA3	0.011784887872636318
CTNNB1	PLAGL1	0.011784309521317482
TRIM28	PRPS2	0.011784260161221027
TRIM28	DNAAF2	0.011783113703131676
PRDM1	DUSP4	0.011782906018197536
TP53	HIF3A	0.011781861074268818
POU5F1	POLR2G	0.011779756285250187
TP53	KAT7	0.011778765358030796
TRIM28	HEG1	0.011777957901358604
NANOG	SATB1	0.011777034029364586
TP53	POLR2G	0.011775865219533443
GATA3	ID1	0.01177543681114912
POU5F1	PATZ1	0.011772790923714638
POU5F1	SRSF2	0.01177005097270012
CTNNB1	APBB1	0.011768463999032974
TRIM28	CRABP2	0.011766518466174604
CTNNB1	PROM1	0.011765006929636002
CTNNB1	SOS2	0.011763725429773329
NANOG	HMGA1	0.011760085821151732
POU5F1	PDCD11	0.011756953783333302
TRIM28	KLF6	0.011755866929888724
CTNNB1	VPS54	0.011754954233765602
TRIM28	POU2F1	0.011752042919397354
CTNNB1	ESPL1	0.011750762350857258
EOMES	GAD1	0.011747527867555618
POU5F1	HIST1H1B	0.011743775568902493
CTNNB1	TMEM131	0.011742557398974895
NANOG	GTF3C4	0.01173949521034956
CTNNB1	BCAR3	0.011734176427125929
CTNNB1	TBC1D4	0.01173416618257761
CTNNB1	HOXB7	0.011733921244740486
CTNNB1	NEDD9	0.011733025312423706
CTNNB1	CHEK2	0.011729381047189236
NANOG	CSRP2	0.01172857079654932
POU5F1	SALL2	0.011727721430361273
POU5F1	ZNF587	0.01172730978578329
TP53	LIN28A	0.011724839918315409
TRIM28	ID3	0.01172287669032812
CTNNB1	WDR35	0.011722407303750515
TP53	ACTC1	0.011722014285624029
NANOG	TMEM64	0.011720588430762293
NANOG	SMARCD1	0.011720303446054459
NANOG	HCFC1	0.011720095761120321
NANOG	SPIB	0.011719913221895695
GATA3	NTS	0.01171931065618992
CTNNB1	RNF13	0.01171701867133379
TRIM28	FOXN3	0.011716431006789207
TRIM28	CEBPZ	0.01171597093343735
CTNNB1	MEF2D	0.01171557419002056
EOMES	LHX1	0.011714373715221882
POU5F1	NONO	0.011708037927746771
CTNNB1	CREB3L2	0.01170317828655243
POU5F1	RAVER2	0.011702734045684338
EOMES	ARHGAP29	0.011702231131494044
EOMES	GYPB	0.011700810864567757
TP53	PSMD9	0.011700239032506944
PRDM1	SFRP1	0.01170011330395937
TRIM28	POLR2D	0.0116985272616148
CTNNB1	FOXH1	0.011698024347424507
NANOG	CCKBR	0.011697754263877869
CTNNB1	ENO1	0.011697673238813877
POU5F1	ZDHHC21	0.011696872301399708
TP53	CAMK2D	0.011696730740368366
EOMES	ELMO1	0.011695600114762785
TRIM28	ID1	0.011695044115185738
TP53	SH3BGRL2	0.011693745851516724
NANOG	DNMT3A	0.011693407781422138
TRIM28	ZFP42	0.011692627333104609
CTNNB1	TLE2	0.01169169507920742
NANOG	U2AF1	0.011689036153256891
TP53	PDCD11	0.01168816164135933
POU5F1	UPF2	0.011687904596328735
TRIM28	H1F0	0.01168625708669424
NANOG	MAFF	0.01168564707040787
TP53	YAF2	0.011684886179864408
CTNNB1	ZBTB10	0.01168462261557579
TP53	ID3	0.011680971831083298
TP53	ARID3A	0.01168043166399002
TP53	RGS5	0.011676628142595293
TP53	TLE3	0.0116722472012043
CTNNB1	PRTG	0.011671616695821284
NANOG	FOXH1	0.011670725420117378
CTNNB1	ODC1	0.011669056490063669
CTNNB1	PURA	0.011665520258247852
SOX2	FOXD3	0.011665458790957928
POU5F1	AFF4	0.01166410930454731
NANOG	VPS13C	0.011664099059998987
TRIM28	PITX2	0.01166287437081337
NANOG	ZBTB2	0.011661415919661522
NANOG	ASNS	0.011661191470921041
NANOG	CBFA2T2	0.011660481803119184
PRDM1	LRRCC1	0.011659864336252213
TRIM28	LMX1B	0.011659028008580208
TP53	ZNF587	0.011658427305519579
TRIM28	POLR2H	0.011657078750431538
TP53	POLR1C	0.011656269431114195
TRIM28	SMAD5	0.011655062437057495
NANOG	TBC1D4	0.011652945540845394
TP53	NFATC3	0.011652445420622827
TP53	PTMA	0.011651776731014252
POU5F1	MLLT6	0.011651176027953623
POU5F1	GLMN	0.011650579050183294
POU5F1	U2AF1	0.01165050733834505
TP53	PREPL	0.011650442145764828
EOMES	DKK1	0.01165015622973442
NANOG	CCPG1	0.011646578088402748
TP53	FUS	0.011645408347249031
NANOG	ARL4A	0.011641403660178185
NANOG	DSCC1	0.011641345918178558
EOMES	NFKBIA	0.01163762342184782
CTNNB1	DSCC1	0.011637057177722454
NANOG	AEBP1	0.011636469513177872
POU5F1	POU2F1	0.011635137721896172
JUND	PRDM1	0.011634509079158306
TP53	PBX1	0.011631812900304794
NANOG	PARP1	0.011630958877503872
PRDM1	RBBP4	0.01163081731647253
POU5F1	FUBP1	0.011630390770733356
EOMES	PLXNA2	0.011626343242824078
NANOG	CPVL	0.011624060571193695
CTNNB1	PHF21A	0.01161807682365179
POU5F1	HOMER1	0.011615346185863018
CTNNB1	CCDC138	0.011615036055445671
TP53	ZNF160	0.011614183895289898
NANOG	DTL	0.01161308865994215
TRIM28	RBM14	0.011612254194915295
TP53	RBM14	0.011612062342464924
CTNNB1	LIPG	0.01160971634089947
CTNNB1	UBTF	0.011609475128352642
NANOG	POLR2F	0.011608409695327282
NANOG	RAD51AP1	0.011608370579779148
NANOG	NR2C1	0.01160802971571684
TRIM28	SEMA6A	0.011607207357883452
NANOG	ACTC1	0.011606945656239986
NANOG	CD200	0.011605169624090195
CTNNB1	SATB2	0.011605109088122843
CTNNB1	CDC20	0.011604570783674715
NANOG	ARHGAP28	0.01160251721739769
CTNNB1	CDH11	0.011595926247537136
POU5F1	GAD1	0.011595090851187706
NANOG	SH3BGRL2	0.011593974195420742
JUND	BHLHE40	0.011592436581850052
TRIM28	ZNF764	0.011591900140047072
NANOG	XRCC5	0.01159059815108776
NANOG	UNC5D	0.011589332483708858
CTNNB1	ENC1	0.011588727124035358
POU5F1	CBFA2T2	0.011588143184781076
NANOG	STAT2	0.011587499640882015
NANOG	RPE	0.011587475426495077
TP53	PTPRZ1	0.011585609056055546
NANOG	SCD5	0.011585495434701444
TRIM28	KAT6A	0.011585071682929993
TP53	VHL	0.011584852822124958
POU5F1	SKA3	0.011584655381739141
POU5F1	E2F4	0.011584325693547727
TRIM28	WDR3	0.011584261432290077
NANOG	TRIM27	0.011583064682781695
TP53	PPM1H	0.011582664214074612
CTNNB1	PMP22	0.011582381092011929
POU5F1	CEBPZ	0.011581208556890488
EOMES	HEG1	0.011577507480978966
POU5F1	HIF3A	0.011576997116208076
TP53	SEMA6A	0.011574585922062395
GATA3	TBX3	0.0115745160728693
NANOG	TJP2	0.011570184491574764
NANOG	POLR2A	0.011569250375032423
TP53	EZH2	0.0115680992603302
CTNNB1	HPRT1	0.011567141860723495
TP53	RNPS1	0.01156639400869608
NANOG	TCEA1	0.011565499007701874
POU5F1	CTBP1	0.011564962565898895
TP53	SORL1	0.011561283841729164
TP53	LMX1B	0.011560547165572643
CTNNB1	DPH2	0.01156026404350996
NANOG	EGR1	0.011558733880519869
TP53	SH3BGRL	0.011556587181985378
TRIM28	RRAS2	0.011554509401321413
CTNNB1	LUM	0.01155388168990612
POU5F1	TRAF6	0.01155359111726284
NANOG	ZNF587	0.011549928225576878
POU5F1	NR2C1	0.0115492083132267
POU5F1	SCD5	0.011547358706593512
CTNNB1	TCF19	0.0115458806976676
TP53	SOX7	0.011544737964868546
CTNNB1	EGF	0.011541706509888172
NANOG	NFYB	0.011540395207703114
TP53	SCD5	0.011539936065673828
NANOG	POLR2K	0.011539805680513382
TP53	H1F0	0.011538571678102016
CTNNB1	ZNF239	0.01153785828500986
TP53	RBMX	0.01153620705008507
GATA3	CYP1B1	0.011536184698343277
TP53	FXR1	0.011532642878592014
POU5F1	APEX1	0.011532379314303398
POU5F1	CCDC141	0.011528925970196724
TRIM28	ASNS	0.01152854785323143
NANOG	SSB	0.011528380215168001
CTNNB1	MYOCD	0.011527985334396362
POU5F1	RBM14	0.011523054912686348
CTNNB1	ARFGAP3	0.011520074680447578
NANOG	HNRNPAB	0.011518245562911034
TP53	THY1	0.011517487466335295
NANOG	ZNF83	0.011515599675476551
CTNNB1	PPT2	0.011513569392263891
POU5F1	JMJD1C	0.01150966715067625
TRIM28	PSMD9	0.011506317183375359
NANOG	LIMD1	0.011505020782351494
TP53	ZRANB2	0.01150219328701496
TP53	CEBPZ	0.011497803032398224
TRIM28	DNMT1	0.011494027450680731
TRIM28	PDGFA	0.011492958292365074
POU5F1	VPS13C	0.011492092162370682
TP53	SUPT16H	0.011489072814583778
NANOG	SRSF2	0.01148855406790972
NANOG	PREPL	0.011487994343042374
CTNNB1	SHOX2	0.011486832983791828
NANOG	ZHX3	0.01148422621190548
CTNNB1	ASNS	0.011482863686978815
NANOG	DPF2	0.011479599401354791
NANOG	LMX1B	0.011478837579488754
POU5F1	ILF3	0.01147567480802536
POU5F1	ZNF471	0.011474896222352982
NANOG	RBBP4	0.011474587954580784
POU5F1	TRAPPC8	0.011473056860268116
CTNNB1	ATF6	0.011469768360257149
POU5F1	HDGF	0.011469134129583836
TRIM28	LZTS1	0.011466408148407936
TP53	WDR12	0.011466063559055328
TP53	TLE1	0.0114652207121253
POU5F1	SEMA3A	0.011463631875813007
TP53	PHLDA1	0.011462031863629818
CTNNB1	RARG	0.011461860500276087
PRDM1	CCDC81	0.011457431130111216
TP53	LIMD1	0.011456760577857494
GATA3	GAD1	0.011455724015831949
NANOG	GATAD2A	0.011453606188297272
